airport_ident,length_ft,width_ft,he_latitude_deg,he_longitude_deg
YGFN,5607.0,98.0,-29.762500762939453,153.02999877929688
YGGE,4580.0,,,
YGGI,3608.0,,,
YGGL,3280.0,,,
YGGO,3280.0,,,
YGGS,3280.0,,,
YGHG,1968.0,,,
YGIA,8202.0,148.0,,
YGIB,3497.0,,,
YGID,5249.0,,,
YGIF,2985.0,,,
YGIG,5997.0,148.0,-31.46220016479492,115.87200164794922
YGIL,1902.0,,,
YGIL,4206.0,,,
YGIR,3018.0,,,
YGKL,2870.0,,,
YGLA,5364.0,98.0,-23.871999740600582,151.23199462890625
YGLB,4209.0,98.0,-34.80540084838867,149.73199462890625
YGLB,2218.0,98.0,-34.809898376464844,149.73500061035156
YGLD,3937.0,,,
YGLE,2887.0,,,
YGLI,5499.0,98.0,-29.677499771118164,151.69700622558594
YGLI,4915.0,98.0,-29.67919921875,151.6929931640625
YGLN,1968.0,,,
YGLN,2624.0,,,
YGLO,1998.0,,,
YGLO,3405.0,,,
YGLP,3772.0,,,
YGLS,5249.0,,,
YGLY,3937.0,,,
YGMD,2624.0,,,
YGMP,3707.0,,,
YGN,5729.0,164.0,50.847923278808594,-126.86064910888672
YGNA,3280.0,,,
YGNF,2657.0,,,
YGNV,3018.0,,,
YGNW,4921.0,,,
YGOM,3280.0,,,
YGPI,4921.0,,,
YGPR,4265.0,,,
YGPT,4314.0,98.0,-11.395899772644045,130.4290008544922
YGRU,4593.0,,,
YGSC,4035.0,,,
YGTE,6237.0,98.0,-13.973799705505373,136.4669952392578
YGTH,4931.0,98.0,-34.25094223022461,146.06878662109375
YGTH,1969.0,98.0,-34.25199890136719,146.0679931640625
YGTN,3799.0,59.0,-18.30139923095703,143.53399658203125
YGTO,1804.0,66.0,,
YGTO,3280.0,66.0,,
YGTO,1968.0,66.0,,
YGTO,,66.0,,
YGUL,3280.0,,,
YGUW,3937.0,,,
YGVE,1998.0,,,
YGWA,3576.0,,,
YGWD,1640.0,,,
YGWD,3280.0,,,
YGYM,1955.0,98.0,,
YGYM,4600.0,59.0,-26.28890037536621,152.70199584960938
YHAA,3254.0,,,
YHAB,3986.0,,,
YHAE,2788.0,,,
YHAG,3937.0,,,
YHAW,3280.0,,,
YHAY,4800.0,98.0,-34.52790069580078,144.8350067138672
YHAY,3740.0,98.0,-34.533199310302734,144.83200073242188
YHBA,6561.0,98.0,-25.324199676513672,152.88900756835938
YHBK,2657.0,,,
YHBK,1902.0,,,
YHBR,3937.0,,,
YHBY,3280.0,,,
YHDD,3280.0,,,
YHDY,3999.0,,,
YHDY,3937.0,,,
YHEC,2296.0,,,
YHEC,2296.0,,,
YHEG,4921.0,,,
YHEW,3608.0,,,
YHEW,3999.0,,,
YHGR,5019.0,,,
YHGS,3937.0,,,
YHHY,2624.0,,,
YHID,4557.0,98.0,-10.58549976348877,142.29400634765625
YHID,4052.0,75.0,-10.589500427246094,142.29600524902344
YHIL,4921.0,,,
YHKT,3280.0,,,
YHLC,4839.0,98.0,-18.231300354003903,127.6709976196289
YHLC,3104.0,59.0,-18.23500061035156,127.6719970703125
YHLM,4101.0,,,
YHLS,4262.0,60.0,-33.49399948120117,145.5290069580078
YHLS,2690.0,98.0,,
YHMB,3704.0,,,
YHML,4045.0,98.0,-37.65039825439453,142.07200622558594
YHML,4606.0,98.0,-37.65399932861328,142.06199645996094
YHMT,3608.0,,,
YHMT,3280.0,,,
YHOA,2296.0,,,
YHOO,5118.0,,,
YHOT,4762.0,98.0,-37.05120086669922,147.3419952392578
YHOV,2952.0,,,
YHOX,3602.0,98.0,-33.91559982299805,150.85299682617188
YHOY,3510.0,,,
YHPE,2985.0,,,
YHPE,2493.0,,,
YHPN,3730.0,60.0,-35.71049880981445,142.36300659179688
YHPN,1598.0,98.0,-35.7140007019043,142.36300659179688
YHRD,4494.0,,,
YHRD,3280.0,,,
YHRG,5577.0,,,
YHRG,4593.0,,,
YHSB,4921.0,,,
YHSL,5249.0,,,
YHSM,4337.0,98.0,-36.66880035400391,142.18600463867188
YHSM,2621.0,60.0,-36.67620086669922,142.1719970703125
YHTA,2952.0,,,
YHTA,2624.0,,,
YHTL,3937.0,,,
YHTN,3188.0,,,
YHTR,1640.0,,,
YHTS,4265.0,,,
YHUG,3051.0,59.0,-20.815000534057617,144.2259979248047
YHUG,5394.0,98.0,-20.81739997863769,144.2310028076172
YHVH,3280.0,,,
YIDK,3969.0,,,
YIDR,2805.0,,,
YIDR,3205.0,,,
YIFL,4409.0,98.0,-17.554399490356445,146.01600646972656
YIFL,4439.0,98.0,-17.56369972229004,146.01499938964844
YIFY,2887.0,,,
YIGM,5006.0,98.0,-18.660600662231445,146.1529998779297
YIGR,2624.0,,,
YIGR,2296.0,,,
YIKL,4593.0,,,
YIKM,3018.0,,,
YILA,3280.0,,,
YILT,2296.0,,,
YILW,2998.0,,,
YIMA,3018.0,,,
YIMB,5183.0,,,
YIMB,4288.0,,,
YIMP,4757.0,,,
YING,3608.0,,,
YINJ,3956.0,,,
YINN,4071.0,,,
YINO,3280.0,,,
YINV,6561.0,,,
YINV,3280.0,,,
YISD,3280.0,,,
YISF,4498.0,100.0,-24.26219940185547,144.42999267578125
YISV,3805.0,,,
YITT,2986.0,,,
YIVL,2297.0,60.0,-29.889299392700195,151.1439971923828
YIVL,6936.0,98.0,-29.89739990234375,151.14700317382812
YIVO,3343.0,100.0,,
YIVO,4088.0,60.0,-32.88890075683594,144.3090057373047
YJAB,4670.0,100.0,-12.658599853515623,132.9010009765625
YJAK,5905.0,,,
YJAM,5249.0,,,
YJBY,4800.0,150.0,-35.14759826660156,150.70399475097656
YJBY,5000.0,150.0,-35.156700134277344,150.6999969482422
YJCO,2385.0,,,
YJDA,4498.0,,,
YJEM,1968.0,,,
YJEM,2952.0,,,
YJER,3700.0,,,
YJEY,2952.0,,,
YJGP,5249.0,,,
YJIG,4593.0,,,
YJIN,2854.0,,,
YJIN,3280.0,,,
YJLC,4600.0,98.0,-20.67009925842285,141.72500610351562
YJNB,4265.0,,,
YJNK,3937.0,,,
YJNY,4921.0,,,
YJRO,3280.0,,,
YJST,3937.0,,,
YJUK,5249.0,,,
YJUN,6889.0,,,
YJVM,3937.0,,,
YJVS,3205.0,,,
YJWB,3280.0,,,
YKAE,3937.0,,,
YKAJ,2296.0,,,
YKAL,3418.0,,,
YKAL,3126.0,,,
YKAN,3937.0,,,
YKAN,3937.0,,,
YKAP,2099.0,,,
YKAP,1968.0,,,
YKAT,2952.0,,,
YKAY,3937.0,,,
YKAY,4593.0,,,
YKBG,3280.0,,,
YKBL,3576.0,,,
YKBN,4593.0,,,
YKBR,5246.0,60.0,-27.697999954223636,114.26000213623048
YKBY,2559.0,59.0,-32.8401985168457,134.3000030517578
YKBY,4432.0,59.0,-32.840301513671875,134.29800415039062
YKCA,4908.0,,,
YKCK,4593.0,,,
YKCS,5029.0,,,
YKDD,7612.0,148.0,,
YKDI,3937.0,,,
YKDL,3280.0,,,
YKDL,4265.0,,,
YKDM,3605.0,,,
YKDN,3608.0,,,
YKEB,3280.0,,,
YKEN,2998.0,,,
YKER,2267.0,60.0,-35.7495002746582,143.9459991455078
YKER,3501.0,60.0,-35.756099700927734,143.94000244140625
YKGA,3904.0,,,
YKGA,5216.0,,,
YKHA,4937.0,,,
YKHG,5577.0,,,
YKID,4101.0,,,
YKIG,3248.0,,,
YKII,2626.0,98.0,-39.87580108642578,143.88800048828125
YKII,5198.0,98.0,-39.87939834594727,143.88699340820312
YKII,3632.0,98.0,-39.8828010559082,143.88400268554688
YKIL,3474.0,,,
YKIU,4002.0,,,
YKKG,4101.0,98.0,-17.423500061035156,130.81300354003906
YKKG,3038.0,60.0,-17.43939971923828,130.81399536132812
YKKH,4265.0,,,
YKLA,2296.0,,,
YKLB,3280.0,,,
YKLC,6890.0,98.0,-16.12898,123.74401
YKLG,3280.0,,,
YKLL,3280.0,,,
YKLL,3280.0,,,
YKLN,3280.0,,,
YKLR,2624.0,,,
YKMB,4169.0,,,
YKML,5275.0,,,
YKMP,5413.0,98.0,-31.06789970397949,152.77200317382812
YKMP,2014.0,60.0,-31.07439994812012,152.77000427246094
YKNC,2339.0,,,
YKNG,4921.0,,,
YKNG,,,,
YKNM,3280.0,,,
YKNM,2952.0,,,
YKNP,4265.0,,,
YKNT,4429.0,,,
YKNV,1797.0,,,
YKOA,4011.0,61.0,-32.426637,140.013047
YKOG,2952.0,,,
YKOJ,4265.0,,,
YKOK,3280.0,,,
YKOL,2952.0,,,
YKOW,4528.0,98.0,-15.48859977722168,141.75799560546875
YKPR,4921.0,,,
YKRV,3280.0,,,
YKRY,4275.0,98.0,-26.58060073852539,151.84800720214844
YKRY,5249.0,98.0,-26.586599349975582,151.84100341796875
YKSC,4600.0,98.0,-35.70940399169922,137.52854919433594
YKSC,3720.0,98.0,-35.71080017089844,137.5279998779297
YKSC,3819.0,98.0,-35.720298767089844,137.5240020751953
YKTH,3937.0,,,
YKTN,2165.0,,,
YKTN,2329.0,,,
YKUB,3281.0,60.0,-10.218500137329102,142.22300720214844
YKUR,2936.0,289.0,-20.51418685913086,134.672119140625
YKUW,3018.0,,,
YKUW,1978.0,,,
YKUY,3280.0,,,
YKWG,3608.0,,,
YKYB,2998.0,,,
YKYB,1797.0,,,
YKYN,3149.0,,,
YLAG,2034.0,,,
YLAH,4002.0,,,
YLAM,2952.0,,,
YLAN,2296.0,,,
YLAN,1968.0,,,
YLAO,2952.0,,,
YLAO,1968.0,,,
YLAW,6562.0,,,
YLBD,3937.0,,,
YLBG,3937.0,,,
YLCG,3937.0,,,
YLCG,2887.0,,,
YLDB,4265.0,,,
YLDO,4921.0,,,
YLEA,3937.0,56.0,,
YLEA,3280.0,,,
YLEC,3999.0,59.0,-30.594200134277344,138.427001953125
YLEC,5610.0,98.0,-30.603599548339844,138.44000244140625
YLED,3608.0,,,
YLED,3444.0,,,
YLEE,4921.0,,,
YLEG,3032.0,59.0,-38.49309921264648,145.86500549316406
YLEG,2195.0,59.0,-38.4994010925293,145.86000061035156
YLEO,6621.0,98.0,-28.874500274658203,121.31800079345705
YLEO,3740.0,98.0,-28.882200241088867,121.31700134277344
YLET,2952.0,,,
YLEV,3494.0,60.0,-12.497699737548828,135.81100463867188
YLFD,3280.0,,,
YLGA,3608.0,,,
YLGA,2296.0,,,
YLGB,3608.0,,,
YLGC,3958.0,,,
YLGD,1312.0,,,
YLGD,3280.0,,,
YLGL,3280.0,,,
YLGN,2296.0,,,
YLGN,3937.0,,,
YLGU,2811.0,,,
YLHI,2906.0,,,
YLHL,2296.0,,,
YLHR,4919.0,98.0,-12.791500091552734,143.31199645996094
YLHS,4232.0,,,
YLIL,3280.0,,,
YLIM,3280.0,,,
YLIS,5404.0,98.0,-28.83769989013672,153.26199340820312
YLKD,3215.0,,,
YLKN,2559.0,,,
YLKN,3015.0,,,
YLLA,3608.0,,,
YLLA,3937.0,,,
YLLC,3280.0,,,
YLLD,2296.0,,,
YLLE,5906.0,98.0,-27.39940071105957,141.81500244140625
YLMB,3497.0,,,
YLMB,2513.0,,,
YLMQ,2204.0,,,
YLMU,3280.0,,,
YLND,3838.0,,,
YLNR,3280.0,,,
YLNR,2427.0,,,
YLOC,2952.0,,,
YLOD,1968.0,,,
YLOH,3494.0,,,
YLOK,3116.0,,,
YLOR,4504.0,,,
YLOU,3280.0,,,
YLOV,2854.0,,,
YLOX,3891.0,,,
YLOX,2801.0,,,
YLOY,2395.0,,,
YLPR,1601.0,,,
YLRA,3526.0,,,
YLRD,2405.0,98.0,-29.45070075988769,147.98599243164062
YLRD,4613.0,60.0,-29.45479965209961,147.98399353027344
YLRE,6352.0,98.0,-23.426000595092773,144.28399658203125
YLRE,2953.0,59.0,-23.4379997253418,144.2790069580078
YLRG,3608.0,,,
YLRG,3937.0,,,
YLRN,6561.0,,,
YLRS,3280.0,,,
YLSM,2296.0,,,
YLSM,2001.0,,,
YLST,5906.0,98.0,-27.845600128173828,120.71299743652344
YLSY,2952.0,,,
YLSY,4921.0,,,
YLTN,5906.0,98.0,-28.611099243164062,122.43800354003906
YLTN,3015.0,98.0,-28.61400032043457,122.4260025024414
YLTV,4692.0,75.0,-38.20640182495117,146.4770050048828
YLTV,1529.0,164.0,-38.20656204223633,146.47442626953125
YLTV,3015.0,60.0,-38.20610046386719,146.4759979248047
YLUC,3280.0,,,
YLUI,3280.0,,,
YLUL,4051.0,,,
YLUL,3740.0,,,
YLUW,3937.0,,,
YLVB,2132.0,,,
YLVB,2952.0,,,
YLVD,3280.0,,,
YLVD,3608.0,,,
YLVY,3280.0,,,
YLVY,3280.0,,,
YLWY,3280.0,,,
YLWY,3280.0,,,
YLYD,4166.0,,,
YLYK,1699.0,,,
YLYN,3969.0,,,
YLYN,4148.0,,,
YLZI,3038.0,49.0,-14.678799629211426,145.45700073242188
YMAA,1312.0,,,
YMAC,2952.0,,,
YMAC,3608.0,,,
YMAD,4593.0,,,
YMAD,3608.0,,,
YMAE,1722.0,,,
YMAG,2099.0,,,
YMAG,3280.0,,,
YMAI,4035.0,,,
YMAI,3280.0,,,
YMAK,3280.0,,,
YMAU,5249.0,,,
YMAV,10000.0,148.0,-38.05443572998047,144.46484375
YMAY,6234.0,98.0,-36.06539916992188,146.97000122070312
YMBA,4938.0,98.0,-17.072399139404297,145.43099975585938
YMBD,3494.0,,,
YMBD,2985.0,,,
YMBL,4009.0,,,
YMBL,3454.0,,,
YMBT,3199.0,,,
YMBU,1908.0,100.0,-37.030799865722656,143.71499633789062
YMBU,3414.0,100.0,-37.039798736572266,143.70799255371094
YMBX,3215.0,,,
YMBX,3116.0,,,
YMBZ,3937.0,,,
YMCE,2952.0,,,
YMCK,3349.0,,,
YMCL,2919.0,,,
YMCO,2890.0,,,
YMCO,3372.0,,,
YMCR,4002.0,,,
YMCS,5577.0,,,
YMCT,3937.0,60.0,-37.58200073242188,140.37399291992188
YMCU,5085.0,,,
YMDA,3116.0,,,
YMDB,3608.0,,,
YMDG,5705.0,98.0,-32.56010055541992,149.61700439453125
YMDG,3527.0,98.0,-32.564701080322266,149.61300659179688
YMDI,3444.0,,,
YMDK,3280.0,,,
YMDN,4166.0,,,
YMDN,3018.0,,,
YMDR,3280.0,,,
YMDS,3608.0,,,
YMDT,3937.0,,,
YMDT,3280.0,,,
YMDV,5905.0,,,
YMDW,3608.0,,,
YMDY,3970.0,59.0,,
YMDZ,3280.0,,,
YMDZ,4921.0,,,
YMEB,4921.0,,,
YMED,4199.0,,,
YMED,3001.0,,,
YMEI,4921.0,,,
YMEK,7156.0,98.0,-26.60740089416504,118.55699920654295
YMEK,3494.0,98.0,-26.616600036621094,118.55599975585938
YMEL,2952.0,,,
YMEL,2952.0,,,
YMEN,6302.0,148.0,-37.73080062866211,144.9149932861328
YMEN,4311.0,148.0,-37.73469924926758,144.9010009765625
YMEO,2198.0,,,
YMEP,2624.0,,,
YMER,5256.0,98.0,-36.9009017944336,149.90699768066406
YMES,7995.0,148.0,-38.09310150146485,147.16099548339844
YMES,7316.0,148.0,-38.09880065917969,147.1529998779297
YMEU,3280.0,,,
YMEW,3937.0,,,
YMEY,2345.0,,,
YMEY,3444.0,,,
YMFD,2952.0,,,
YMGB,4626.0,60.0,-12.097800254821776,134.8990020751953
YMGD,5020.0,98.0,-12.06439971923828,134.24000549316406
YMGG,2788.0,,,
YMGG,4855.0,,,
YMGI,1726.0,100.0,,
YMGI,4606.0,98.0,,
YMGN,3608.0,,,
YMGO,3280.0,,,
YMGO,1968.0,,,
YMGR,5006.0,,,
YMGS,3851.0,,,
YMGT,3619.0,49.0,-33.91189956665039,115.10199737548828
YMGV,3280.0,,,
YMHB,7385.0,148.0,-42.843299865722656,147.52099609375
YMHL,3937.0,,,
YMHO,3503.0,85.0,,
YMHT,3280.0,,,
YMHU,4931.0,75.0,-16.43950080871582,136.08999633789062
YMHW,3116.0,,,
YMIA,6004.0,148.0,-34.229698181152344,142.09300231933594
YMIA,3737.0,98.0,-34.23609924316406,142.08900451660156
YMIB,3937.0,,,
YMIG,3280.0,,,
YMIJ,3543.0,,,
YMIL,2952.0,,,
YMIL,3937.0,,,
YMIN,4560.0,,,
YMIP,4635.0,,,
YMIP,5157.0,,,
YMIR,1123.0,79.0,-17.32684898376465,141.88385009765625
YMIR,3306.0,236.0,-17.33123779296875,141.8909454345703
YMIS,3444.0,,,
YMIS,4593.0,,,
YMIT,4675.0,98.0,-26.49139976501465,147.94700622558594
YMIV,3116.0,,,
YMIV,2460.0,,,
YMIX,3116.0,,,
YMIX,3444.0,,,
YMJE,4429.0,,,
YMJM,4016.0,50.0,-34.267799377441406,116.14600372314452
YMKT,3116.0,,,
YMLA,3280.0,,,
YMLC,1312.0,,,
YMLD,3937.0,,,
YMLL,2460.0,,,
YMLN,3772.0,,,
YMLN,3772.0,,,
YMLR,2624.0,,,
YMLR,3608.0,,,
YMLS,5217.0,100.0,,
YMLT,2297.0,60.0,-41.54660034179688,147.218994140625
YMLT,6499.0,148.0,-41.55210113525391,147.2169952392578
YMLT,2264.0,60.0,-41.5452995300293,147.21499633789062
YMLX,3116.0,,,
YMLX,4265.0,,,
YMMB,1873.0,60.0,-37.97650146484375,145.1020050048828
YMMB,3783.0,98.0,-37.98030090332031,145.1060028076172
YMMB,3478.0,60.0,-37.98210144042969,145.10499572753906
YMMB,4383.0,98.0,-37.983699798583984,145.10000610351562
YMMB,4069.0,60.0,-37.98310089111328,145.09800720214844
YMMI,6562.0,98.0,-28.69750022888184,121.89600372314452
YMML,7500.0,148.0,-37.66230010986328,144.84800720214844
YMML,11998.0,197.0,-37.68579864501953,144.84100341796875
YMMN,4265.0,,,
YMMT,3608.0,,,
YMMT,3576.0,,,
YMMU,5085.0,98.0,-22.80389976501465,148.71299743652344
YMNA,3280.0,,,
YMNB,3608.0,,,
YMND,4022.0,49.0,-32.698001861572266,151.49899291992188
YMND,3316.0,60.0,,
YMNE,5896.0,98.0,-27.29030036926269,120.56199645996094
YMNF,3280.0,,,
YMNF,2624.0,,,
YMNG,6650.0,148.0,-36.8827018737793,145.1909942626953
YMNG,4793.0,98.0,-36.89580154418945,145.18699645996094
YMNK,2690.0,,,
YMNN,3211.0,,,
YMNO,2952.0,,,
YMNP,2952.0,,,
YMNP,2460.0,,,
YMNS,4265.0,,,
YMNT,3608.0,,,
YMNW,1968.0,,,
YMNW,6233.0,,,
YMNX,3937.0,,,
YMNY,3608.0,,,
YMOE,3280.0,,,
YMOG,2953.0,98.0,-28.1112003326416,117.83999633789062
YMOG,5906.0,98.0,-28.122299194335938,117.84200286865234
YMOM,3937.0,,,
YMOO,4724.0,,,
YMOO,2887.0,,,
YMOR,5292.0,98.0,-29.49239921569824,149.84800720214844
YMOR,3205.0,60.0,-29.49620056152344,149.84500122070312
YMOT,3937.0,,,
YMOU,5249.0,,,
YMPA,4475.0,,,
YMPC,3730.0,148.0,-37.92959976196289,144.75599670410156
YMPC,3497.0,148.0,,
YMPC,4508.0,148.0,-37.936500549316406,144.7550048828125
YMQA,2952.0,,,
YMRA,7217.0,,,
YMRB,5000.0,98.0,-22.065000534057617,148.07699584960938
YMRE,4422.0,,,
YMRS,2624.0,,,
YMRT,4038.0,,,
YMRW,3034.0,,,
YMRW,5298.0,,,
YMRW,,,,
YMRY,2713.0,60.0,-35.899600982666016,150.1479949951172
YMRY,4997.0,98.0,-35.90230178833008,150.14500427246094
YMSF,3205.0,,,
YMSK,3280.0,,,
YMSP,3772.0,,,
YMSS,2296.0,,,
YMSS,3280.0,,,
YMST,4011.0,285.0,-21.620779037475582,117.08607482910156
YMST,4454.0,131.0,-21.62645149230957,117.0864028930664
YMTA,2296.0,,,
YMTA,3280.0,,,
YMTB,3608.0,,,
YMTC,3444.0,,,
YMTC,3937.0,,,
YMTI,4987.0,98.0,-16.662500381469727,139.177001953125
YMTI,2480.0,59.0,-16.66189956665039,139.16700744628906
YMTO,4301.0,100.0,-24.89609909057617,151.11300659179688
YMTW,2296.0,,,
YMTW,3608.0,,,
YMTX,4921.0,,,
YMTZ,5125.0,45.0,,
YMUA,3608.0,,,
YMUC,3608.0,,,
YMUE,3937.0,,,
YMUG,3444.0,,,
YMUJ,4330.0,,,
YMUK,3280.0,,,
YMUL,3750.0,59.0,,
YMUL,2930.0,59.0,,
YMUP,3280.0,,,
YMUR,2624.0,,,
YMUX,6271.0,115.0,,
YMUX,3178.0,83.0,,
YMVG,2296.0,,,
YMVH,3280.0,,,
YMVM,1640.0,,,
YMVM,5249.0,,,
YMVN,5003.0,,,
YMVY,2624.0,,,
YMWA,4721.0,,,
YMWO,3280.0,,,
YMWO,3937.0,,,
YMWT,3280.0,,,
YMWT,4068.0,,,
YMWX,2798.0,,,
YMYB,2904.0,98.0,-25.51679992675781,152.718994140625
YMYB,5207.0,98.0,-25.52059936523437,152.71400451660156
YMYH,3805.0,,,
YMYI,4757.0,,,
YMYR,3280.0,,,
YMYT,4035.0,,,
YMYV,3280.0,,,
YMYW,3280.0,,,
YMYY,3280.0,,,
YMZI,3608.0,,,
YMZI,2952.0,,,
YNAB,5249.0,,,
YNAN,3608.0,,,
YNAP,3474.0,,,
YNAR,3346.0,98.0,-34.69810104370117,146.51800537109375
YNAR,5302.0,98.0,-34.705101013183594,146.51600646972656
YNAU,2296.0,,,
YNAU,3280.0,,,
YNBR,3980.0,98.0,-30.31450080871582,149.83700561523438
YNBR,5000.0,98.0,-30.32749938964844,149.82400512695312
YNCD,3280.0,,,
YNCD,2624.0,,,
YNCS,2952.0,,,
YNDG,2657.0,,,
YNDG,2985.0,,,
YNDR,2460.0,,,
YNDR,3280.0,,,
YNDS,3280.0,,,
YNDS,3937.0,,,
YNES,3280.0,,,
YNES,3937.0,,,
YNGB,2624.0,,,
YNGU,5020.0,59.0,-14.726300239562988,134.75399780273438
YNHE,2952.0,,,
YNHL,3281.0,60.0,-36.31169891357422,141.65199279785156
YNHL,3615.0,98.0,-36.31689834594727,141.64199829101562
YNHP,3543.0,50.0,,
YNHS,2952.0,,,
YNHV,3605.0,,,
YNIC,3937.0,,,
YNIC,5479.0,,,
YNIG,3280.0,,,
YNIN,3280.0,,,
YNIN,2788.0,,,
YNKA,4593.0,,,
YNMN,3280.0,,,
YNNT,4921.0,,,
YNOC,328.0,,,
YNOF,2624.0,,,
YNON,3280.0,,,
YNON,3280.0,,,
YNOO,1476.0,,,
YNOO,2788.0,,,
YNOV,6562.0,99.0,,
YNPA,4593.0,,,
YNPB,2887.0,,,
YNPD,2624.0,,,
YNPE,5462.0,98.0,-10.950799942016602,142.45899963378906
YNPU,3274.0,,,
YNRB,2952.0,,,
YNRB,3444.0,,,
YNRC,3668.0,98.0,-36.97919845581055,140.72999572753906
YNRC,3438.0,60.0,-36.97990036010742,140.72900390625
YNRG,4199.0,,,
YNRG,4757.0,,,
YNRL,3182.0,,,
YNRL,3592.0,,,
YNRM,3609.0,148.0,-32.21260070800781,148.22999572753906
YNRM,4990.0,98.0,-32.21950149536133,148.2310028076172
YNRN,4407.0,164.0,-25.67737579345703,150.86480712890625
YNRR,4593.0,,,
YNRV,5512.0,98.0,-33.79399871826172,120.21600341796876
YNRV,3927.0,98.0,-33.80149841308594,120.21499633789062
YNSH,3280.0,,,
YNSM,4960.0,,,
YNSM,3405.0,,,
YNT,11155.0,,,
YNTM,4494.0,,,
YNTN,5499.0,98.0,-17.693500518798828,141.0760040283203
YNUB,3608.0,,,
YNUD,4593.0,,,
YNUE,3280.0,,,
YNUL,4002.0,,,
YNUM,4331.0,59.0,-14.274700164794922,135.71800231933594
YNVE,2798.0,,,
YNVL,1499.0,,,
YNVR,2624.0,47.0,,
YNWL,2296.0,,,
YNWL,3608.0,,,
YNWN,6798.0,98.0,-23.41320037841797,119.81099700927734
YNWT,3605.0,,,
YNYG,3608.0,,,
YNYM,3500.0,,,
YNYN,5390.0,98.0,-31.546899795532227,147.2100067138672
YNYN,3484.0,98.0,-31.55389976501465,147.197998046875
YNYP,4494.0,,,
YOAD,6561.0,,,
YOAP,3904.0,,,
YOAS,2788.0,,,
YOAS,2788.0,,,
YODA,3937.0,,,
YODL,4921.0,,,
YODL,3608.0,,,
YOEN,4331.0,98.0,-12.32830047607422,133.01199340820312
YOI,4915.0,141.0,,
YOIT,4593.0,,,
YOKE,3280.0,,,
YOKV,4593.0,,,
YOLD,6102.0,98.0,-30.481246948242188,136.8851318359375
YOLW,4494.0,,,
YOLW,3257.0,,,
YOMI,4921.0,,,
YOMI,2624.0,,,
YOMO,2624.0,,,
YOOB,3500.0,,,
YOOB,2591.0,,,
YOOD,4488.0,,,
YOOD,4215.0,,,
YOOK,4691.0,,,
YOOK,4461.0,,,
YOOM,5636.0,98.0,-28.103599548339844,140.2050018310547
YOOO,3608.0,,,
YORA,3116.0,,,
YORA,1968.0,,,
YORB,3740.0,,,
YORG,2559.0,98.0,-33.373199462890625,149.12899780273438
YORG,5499.0,98.0,-33.38629913330078,149.13800048828125
YORL,5511.0,,,
YORR,3740.0,,,
YORT,3149.0,,,
YORV,3198.0,,,
YORV,3503.0,,,
YORW,4265.0,,,
YOSB,6550.0,75.0,,
YOTN,2624.0,,,
YOUN,3937.0,,,
YOUY,3280.0,,,
YPAC,3280.0,,,
YPAD,10171.0,148.0,-34.940601,138.542999
YPAD,5420.0,148.0,-34.949402,138.537003
YPAG,5413.0,98.0,-32.512001037597656,137.71800231933594
YPAK,3937.0,,,
YPAM,3730.0,59.0,-18.75909996032715,146.5850067138672
YPAY,4015.0,,,
YPBH,3608.0,,,
YPBH,2099.0,,,
YPBO,6995.0,148.0,-23.167400360107425,117.75599670410156
YPCC,7999.0,148.0,-12.200799942016602,96.8394012451172
YPCE,3454.0,,,
YPCH,2500.0,,,
YPCH,2952.0,,,
YPCM,4668.0,161.0,-11.76922607421875,130.8834228515625
YPCS,5249.0,,,
YPCS,1476.0,,,
YPDA,4104.0,75.0,,
YPDI,3608.0,,,
YPDN,11004.0,197.0,-12.41919994354248,130.8939971923828
YPDN,5000.0,98.0,-12.422599792480469,130.87100219726562
YPDO,3280.0,,,
YPDY,3280.0,,,
YPEA,5548.0,148.0,-31.661500930786133,116.02100372314452
YPEA,8002.0,148.0,-31.68429946899414,116.01699829101562
YPEA,5712.0,98.0,-31.68440055847168,116.01499938964844
YPED,6437.0,150.0,-34.69929885864258,138.6320037841797
YPED,8399.0,150.0,-34.71739959716797,138.61300659179688
YPEF,2494.0,,,
YPEF,4265.0,,,
YPFT,2998.0,,,
YPFT,2500.0,,,
YPGH,3396.0,65.0,,
YPGH,3280.0,,,
YPGV,7244.0,148.0,-12.275699615478516,136.8249969482422
YPID,3220.0,59.0,,
YPIN,3510.0,,,
YPIR,2205.0,98.0,-33.23649978637695,138.0030059814453
YPIR,3422.0,98.0,-33.23809814453125,138.0019989013672
YPIR,3507.0,98.0,-33.24470138549805,137.99099731445312
YPIX,4265.0,,,
YPIX,3608.0,,,
YPJI,4593.0,,,
YPJI,3280.0,,,
YPJT,4569.0,98.0,-32.093299865722656,115.88600158691406
YPJT,3773.0,59.0,-32.09479904174805,115.88700103759766
YPJT,4948.0,98.0,-32.105579,115.887024
YPKA,7480.0,148.0,-20.71173858642578,116.78643798828124
YPKE,3608.0,,,
YPKG,6562.0,148.0,-30.79459953308105,121.4739990234375
YPKG,3936.0,59.0,-30.792200088500977,121.46099853515624
YPKH,2296.0,,,
YPKI,2755.0,,,
YPKI,1804.0,,,
YPKL,2624.0,,,
YPKS,5525.0,148.0,-33.128501892089844,148.2449951171875
YPKS,5322.0,98.0,-33.133201599121094,148.2449951171875
YPKT,4626.0,59.0,-14.255599975585938,129.53199768066406
YPKU,6000.0,98.0,-15.781999588012695,128.7169952392578
YPLC,4918.0,98.0,-34.599700927734375,135.88099670410156
